Id;Green_MS;Yellow_MS;Orange1_MS;Orange2_MS;Red_MS;Yellow_TE;Orange_TE;Cyan_TE;Dblue_TE;Black_TE;Green_RGB;Yellow_RGB;Orange1_RGB;Orange2_RGB;Red_RGB;Sicaklik_Ort;Sicaklik_Max;Sicaklik_Min;Nem_Ort;Nem_Max;Nem_Min;Yagis;Yaprak_Islaklik;Ilaclama;Cercospora;Tarih
1928;18,26738322;30,72102189;34,17207091;8,87914952;3,037216891;3,546069369;6,027636239;12,03480254;21,08881733;56,56770703;3,06075801;21,11441288;34,1387331;31,83067649;8,420883977;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1929;11,9555852;29,85875317;32,91946509;8,541657665;10,39425218;5,429612967;2,545353827;20,81770117;23,63265883;52,36245492;3,880847864;20,33805534;33,31575654;33,79138926;12,150433;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1930;17,1638775;35,51678486;28,8420958;7,668633554;2,945778637;4,066982897;3,187903028;11,39924233;18,64008385;64,60740048;6,297557741;24,31801122;33,85029957;28,24048748;9,003482007;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1931;12,15190711;39,76079744;29,87900956;10,41616346;7,040710612;2,77325771;6,557850812;16,20037095;36,73464155;26,85764654;2,973926725;26,96881112;28,97762436;29,27697199;11,84209674;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1932;11,16354686;39,14225601;28,71337173;12,65864338;3,422824855;4,697124209;4,164411661;18,49039603;39,04086807;67,92364585;3,362265148;24,04929305;30,34205307;28,80421624;11,13468365;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1933;15,63046851;44,21502748;26,53592678;8,019079597;9,322053727;2,210889313;6,35403196;15,09398624;35,64786371;62,1315058;3,59205588;24,72883485;32,04546844;30,5271095;9,69025746;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1934;12,1659029;37,48735029;32,14216712;7,548246366;6,522394554;5,026123589;3,063626061;13,6602357;28,18558807;54,6544326;5,780748127;25,01287013;33,94336386;33,90570008;13,54425598;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1935;16,96153813;38,94373929;29,90559228;12,81436839;5,186404097;2,25992484;2,112886886;23,59738645;28,0028537;35,70821806;3,935833071;21,86538024;32,07016089;30,08229973;11,2695437;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1936;13,47978152;39,66989577;34,62300157;10,18478492;9,367678402;4,767402289;8,1620025;10,76366691;37,20851266;23,72842364;3,809581117;21,79518953;33,62709893;27,87496587;11,24727417;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1937;11,53263595;43,02048945;26,11565582;10,68736182;9,462900993;6,04635264;4,231382084;16,68195254;37,02712575;45,90586629;4,052794922;23,92321306;34,42483374;32,08671755;8,314558075;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1938;16,8924355;44,4067587;28,82406499;9,161889406;6,611680342;6,449945842;4,103152313;15,18616692;32,52307382;53,37637235;6,774107009;22,29948925;28,99306922;27,34987819;11,37365126;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1939;14,59941405;35,54512481;28,73373867;10,13235113;8,471986199;5,058651871;5,537059167;11,41644832;34,17331353;41,31567788;6,74658708;26,84565843;32,80396804;33,73742311;9,271705305;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1940;11,39315883;35,98350158;29,94104866;7,720178665;4,094892754;3,161865458;4,809527874;22,09116529;27,57169725;23,68012495;4,064989474;21,28172323;30,00105873;33,06889677;10,93961291;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1941;18,13389596;30,52308538;25,94570472;9,321250219;6,241857429;3,72938774;8,447069291;17,36974606;36,56760838;63,69007547;3,897475294;24,34212335;30,53273451;32,29370523;13,53047092;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1942;12,18277627;44,59700121;27,30755254;10,4524183;4,44373879;3,569622279;3,785865558;23,05999033;18,47199856;58,39956887;5,369957379;25,19937246;33,68360109;31,55771055;10,30665111;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1943;16,81296597;43,89723173;34,01519909;11,51130369;6,725266646;5,097057376;8,455096966;7,05517565;33,05316511;68,44175767;3,737171596;25,43314098;33,23463093;32,66816971;12,74982233;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1944;11,75411566;40,61677306;26,6689269;10,39756382;9,923553398;3,19685602;3,023785468;14,55289871;35,52043348;33,22318862;4,879599588;24,55911795;33,60305977;31,74234168;10,22271517;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1945;14,46314654;38,87389436;27,25098294;9,340947082;3,633192887;5,569372708;7,136228804;10,64596543;38,80873183;29,15854995;5,820598842;25,8493095;28,29486085;28,10398412;8,129782563;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1946;16,42179698;41,11409115;29,84060234;12,36147284;7,041073566;5,630710698;3,334527962;13,05283204;27,9415233;67,93956114;7,324426158;26,33630836;33,88481749;30,13889448;10,14864768;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1947;16,67581205;44,13869834;28,82847374;10,05591031;9,146407572;3,749861257;4,731375779;6,530608411;30,32176009;57,62078424;6,911408496;21,58048913;33,33094657;28,03007297;12,50983093;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1948;11,42909193;42,64058197;31,51257813;8,401197568;2,313315971;2,636025509;2,64301934;9,206491837;29,25754665;43,65627294;6,818692412;23,05447709;34,23310958;27,80064561;8,460914786;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1949;16,50904303;35,23662512;31,85826945;10,37899687;7,096711921;3,04023359;8,161128631;11,12849013;36,09816747;55,05672668;6,323137288;23,84997805;30,47533348;26,54715945;12,62733811;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1950;11,10876435;44,76991959;30,32462526;9,563252112;8,928118575;4,302124978;5,996945555;5,173885237;39,42373646;38,89366006;6,904785196;19,98762575;33,2756736;27,09122238;8,655990657;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1951;17,55641344;31,82573592;31,54047878;11,02223934;8,366466209;4,003949607;4,07340197;9,428418737;26,44669264;27,20375572;3,755097076;21,35074424;33,58143409;33,23706838;11,23681;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1952;10,57821388;36,01206874;32,14119686;10,32261621;7,873188414;2,401542053;2,53085641;14,72538265;24,87664599;42,94221726;3,371863192;24,49935705;30,98300906;27,83710562;12,43020796;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1953;14,25408347;38,88438247;26,96062721;11,65333873;3,490534439;3,915400083;5,996993684;15,66443073;39,28465204;50,94157866;5,670544441;25,31081431;31,84585399;31,40269134;12,6259099;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1954;14,47372046;36,88013461;30,03723078;9,754469304;9,351995718;2,274042427;2,690924898;16,96440727;37,61080317;29,8510972;5,744658918;27,03751215;30,39544447;33,17741842;13,50075999;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1955;13,53636314;38,66585926;30,34110192;8,60962707;4,956653129;3,883565062;6,820010435;15,22397963;21,94761948;55,32386554;6,033316164;22,16662015;31,50412659;30,05599709;9,423835255;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1956;10,63989192;41,01213962;32,13078003;12,73592388;2,297854216;2,37243391;5,809992453;20,48539414;35,48692045;60,49875932;7,03118594;24,64372664;30,18618787;32,5290514;8,57090657;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1957;12,44559939;37,2914848;28,7328479;12,72209925;6,764116416;4,52934269;7,394735214;15,18409174;32,81846255;50,60286127;5,473931372;26,74315433;34,30012533;33,09020706;12,67124207;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1958;13,9249696;34,4021668;27,69058796;7,64300423;8,596987295;3,588726788;7,254511515;18,2870497;18,45766583;67,05109979;3,440066891;24,46368859;33,65022614;33,90826495;10,76015706;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1959;17,95405233;37,96385767;26,86724485;13,17675572;7,875075816;5,415121104;4,031306034;17,24061983;31,27946549;31,9632014;6,499737806;23,22463255;29,52350829;27,50482354;9,07536964;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1960;15,92039777;32,50978507;33,36763225;12,12026287;7,764119049;5,452671457;3,352005596;7,999641038;23,17808975;43,42037994;6,056942904;20,57019155;32,81358968;27,6256905;12,67704659;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1961;16,24605388;30,56179869;27,77187995;11,2154453;8,71142931;6,093582775;5,542716376;22,38935336;33,06665311;32,68790019;3,974476298;20,78661482;28,49539984;30,94794393;13,2553043;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1962;15,75056079;39,18494871;34,1221825;12,43109405;10,09029994;4,906235335;5,25590838;7,516151786;23,22388467;38,59253498;4,923643021;25,95410657;31,6144158;28,61534444;10,72163889;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1963;16,05832972;44,32599037;25,92099915;7,650013844;3,170609164;5,429158173;6,829222041;4,576085763;18,37313874;39,17136941;6,157511509;25,02688193;34,33942179;29,82355028;7,966768995;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1964;14,46302772;35,8129874;32,31240053;8,011595274;6,598017788;2,849526625;3,963375026;20,40557978;34,45030841;41,73742338;5,188874445;24,86440857;29,76383616;29,75517075;9,01969447;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1965;14,27930138;43,08681108;26,80727859;7,787044174;10,08186768;3,290767761;3,318511043;10,92544311;36,22283831;34,57260221;6,468294193;23,55326253;33,08518244;30,05601526;7,520773786;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1966;10,68967536;32,04277022;34,56911596;9,272820241;4,026089778;5,611045173;8,980164369;12,63153122;28,43628354;65,55267014;5,125252753;20,57811423;32,20882983;28,00150932;10,19479428;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1967;17,26079847;36,03728295;28,37380789;11,42732769;5,057630323;4,854441023;8,036003224;23,22972056;34,70831344;62,44627691;7,217880993;21,97419698;31,18223033;28,33695142;7,207100026;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1968;16,08662233;29,33611838;30,15854827;9,987129031;5,692036618;4,117373296;3,668797983;4,938883427;31,04883515;42,48909398;3,02895665;23,74677085;29,15845621;28,78903515;7,472637902;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1969;16,99937775;41,24407997;26,35501805;9,411444701;5,57072379;6,443819121;6,473332294;23,16124292;34,70917183;45,22271205;6,013832197;26,63224893;32,30367817;27,34388587;12,38235457;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1970;16,59981843;38,91509443;27,6160827;8,233728236;4,755150764;3,088117372;8,103548186;10,12926721;20,08344539;22,13755346;5,52359013;23,32917908;33,78467248;32,24406897;11,77705966;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1971;13,41432656;36,3110605;31,04201482;10,56067104;7,186296789;6,001162477;3,751221728;12,75055997;22,60737245;68,66045773;5,635621926;20,1008068;31,11403733;33,7314347;11,62697591;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1972;15,46819573;35,27014809;31,24760867;9,980765291;8,815749027;2,619773053;8,545882383;10,76731466;31,77283493;47,35070509;6,876730613;22,30827682;34,31795079;27,46056907;8,949323403;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1973;14,13258402;31,54166032;26,55469617;10,35035608;5,617338301;5,810318601;8,963213882;19,51784459;21,65874048;33,96784689;5,881287523;25,74687759;30,80977662;29,70849402;10,22211721;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1974;11,51423764;34,29160213;30,61530961;10,62223059;5,964517403;5,098841839;4,175725177;8,23544326;27,63833563;63,84246321;7,049746971;27,09262477;31,48565233;29,50061062;10,09215574;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1975;16,92424045;32,02408276;32,18226934;8,123275686;7,029451937;4,851894826;8,137813072;8,534419394;39,57637416;45,80095019;3,870675561;26,53602933;33,87539971;29,40650409;7,41363147;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1976;13,71728561;36,00261093;27,75447125;8,828913686;5,457408341;6,650474245;5,49524538;13,73514239;19,51363467;33,75703492;7,140396539;26,75555336;29,92409395;28,95097612;9,968442224;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1977;16,09442385;29,62589365;34,01969861;9,762921185;5,893944615;5,770055394;4,944377419;22,04836377;26,66714027;73,02708008;6,44575209;24,23437192;30,31002741;28,06265134;9,246679882;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1978;10,98156712;35,72599709;27,63988014;9,527855655;6,118096511;5,836006621;8,54365715;16,18115518;39,15510943;40,08364843;5,194457848;24,886781;31,16397291;31,25386838;9,260746992;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1979;18,29131124;41,8449227;26,63720325;11,55553298;2,627525942;2,482690092;7,318473029;20,20062992;29,99550464;37,03809084;4,121896676;23,24008917;31,4411762;33,73037801;13,37700731;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1980;17,72116992;31,9536276;32,32247702;11,02988357;8,096164017;3,3008928;7,031731838;21,23846439;33,14083068;25,40677108;4,302400166;20,30321101;34,19127198;30,69825911;13,37205441;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1981;13,81605833;32,07402613;25,53400156;12,04678469;6,434246655;5,100541542;8,292900546;19,00148695;29,72066484;62,97129126;4,070500517;26,74733566;33,4773493;30,93331683;13,01076175;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1982;11,25854013;37,96341162;29,98573918;12,02253779;5,799055558;6,585708503;5,790336766;17,1229343;40,06507287;30,89457821;5,759510753;23,13598983;30,86196749;28,32134306;11,44622891;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1983;10,79603048;33,32239655;31,75338875;10,70421073;8,284214789;5,800322411;6,254155741;18,08941616;37,55918378;27,99948921;3,401090316;22,95725879;33,20938543;31,53678434;8,776906099;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1984;11,27296376;35,6036937;31,15969547;10,12272154;4,765230055;3,207418402;3,658532896;12,80466099;21,50992891;24,67844734;4,748982631;22,02573771;33,37335504;30,09693229;12,12878708;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1985;15,10445951;31,51342496;32,86283287;12,76129973;4,234625542;2,787856322;6,810669447;20,65110048;25,18094492;63,78884409;5,930719323;25,81140355;30,03512248;33,04211136;8,884471644;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1986;17,18752192;34,22506416;29,1900904;9,991733969;10,23936305;5,014284974;7,345983317;10,70198763;23,80205468;43,72840286;5,571982186;21,24545771;32,4526054;28,82219967;12,59135442;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1987;11,49298561;29,37925975;30,91847851;11,7151123;8,163682595;5,715538182;8,773727424;11,95240002;36,09296485;42,57412749;6,967275642;25,33517096;28,94121472;29,7628672;12,93550735;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1988;11,82841508;31,54635061;28,52219974;8,165958657;9,598317435;2,21312827;8,596090623;12,91366604;26,79454471;49,73956896;6,379825955;23,27464938;29,08076803;27,49942979;9,02049531;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1989;12,93643453;33,41845682;30,89414366;13,18102156;7,406992429;6,380643309;7,730097136;22,29985063;32,88317409;59,93781589;3,459704721;26,2641849;32,41154605;28,44497165;8,352573989;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1990;17,5018803;31,93214773;32,22422858;8,315631504;9,807890652;4,32149114;5,549300614;15,02889491;21,57733561;69,85745557;4,146440277;23,7266626;32,0391224;30,22869982;7,517115151;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1991;12,8884253;34,80240045;28,34140389;9,014422297;10,12113663;3,217235571;7,704147222;10,03156018;33,31972329;38,30481489;5,394084819;26,6492047;33,50769669;28,90411797;10,93697177;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1992;12,83795425;41,42633283;28,59782085;9,160869021;5,637572976;4,233221241;3,895250179;16,5680728;33,00443141;41,20856435;6,377801166;23,5719772;32,68834576;26,72399161;11,91888257;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1993;11,36060314;34,25846465;29,80845775;8,401033935;2,745441511;4,485142981;4,502091822;17,53814855;23,65180196;44,47655731;3,239438337;20,21891952;33,2955406;28,9979127;9,289206432;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1994;13,32210925;41,9701282;28,31124415;8,697062693;8,86135029;6,502789395;4,087643223;12,96436445;37,61759804;62,66863625;4,262307293;25,50673247;30,1856376;33,99180256;13,66803983;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1995;17,44694043;44,24926413;26,48033174;8,794032379;9,797367621;3,178838938;4,618988729;6,711134471;18,86743448;33,99348121;3,081086781;22,2651353;33,2812553;30,07988162;9,575455303;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1996;12,9967042;44,08716974;27,79524065;12,27804671;7,825292472;4,324895637;3,873913368;17,0785596;20,70693082;63,64565498;5,440193404;21,29763757;28,40319487;32,0666398;8,712936612;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1997;12,55055656;43,74279184;34,26072931;8,514208933;5,425432857;5,09433041;5,630565648;13,03223187;40,31645009;32,60087658;4,75029066;20,71169151;30,67676089;28,00310729;12,54271206;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1998;11,28679702;38,86919349;34,55212095;11,23341903;5,674875715;5,337278287;3,616232494;15,67160688;33,32930832;69,17669935;3,193762601;22,37415128;31,78526523;27,94530396;9,41467961;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
1999;13,60327127;37,49146859;32,21978327;11,73836258;9,028753616;6,511909221;3,310575084;6,223551772;36,18072743;61,7106183;7,371036578;24,29094833;30,81769882;27,74581127;9,625463689;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
2000;13,4790959;43,94706727;26,55787126;11,54916324;3,397002974;6,423269441;3,116728777;6,929223905;34,70821321;28,43237278;6,901207565;21,57494192;30,71264265;32,18541362;13,90564815;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
2001;16,57934105;42,39804965;30,30729544;10,83150586;6,594590951;3,807212877;3,906973115;10,59283242;22,7104467;40,94073498;5,098057048;20,63286276;30,79399282;29,92032849;9,297905362;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
2002;17,82284096;32,31706961;33,98042924;7,866524823;8,426185448;6,525097088;7,241849238;15,5175564;26,96996151;51,08145284;5,305197499;26,49297014;29,11601513;26,84105982;12,02350788;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
2003;14,57412351;31,71512733;30,83264452;9,456724687;8,527826164;4,578827302;6,373280982;5,129422786;32,58039155;41,78286047;6,17737901;20,15680063;28,91100449;28,60080734;13,42797219;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
2004;11,63881198;34,90795178;31,13805783;9,311666805;4,31235526;3,830224185;3,755040976;10,50933525;35,75063656;71,62064689;7,017983133;23,00845655;33,55165912;30,26794948;12,47453392;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
2005;13,12751702;29,16871205;30,75301742;8,525032891;3,456855597;3,528649148;9,079595478;9,010211629;29,66297196;57,171735;6,25329814;23,96672608;30,09306051;33,80228007;8,011819296;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
2006;17,15194783;42,45791155;32,23852598;12,66911094;3,609968532;4,973727269;5,176770452;12,17085191;33,76512469;23,77517631;2,798527563;24,58543802;32,09292154;26,44329967;11,96424227;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
2007;16,65657202;34,32156945;32,91529629;9,765958258;5,737058797;5,727449198;8,624573707;6,295460363;19,70994219;28,05150085;6,937256166;23,48060584;33,48037472;32,45126727;12,28624811;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
2008;13,18461729;42,64496701;25,82318346;8,195934314;6,968180124;4,805299445;9,070488254;17,02496433;28,16678499;57,99426398;4,44751007;25,61851392;31,53726225;31,73931401;12,9996628;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
2009;18,15209989;40,87209179;28,48873578;10,0393065;7,750336445;3,222747694;5,627290967;15,57259177;20,16339588;60,38206286;3,602494563;24,81311577;28,64996596;28,78377157;7,804794632;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
2010;13,35922252;38,96410403;33,05702924;8,773385761;2,537349179;3,717275878;7,738433112;12,6759703;32,07354796;42,34711904;5,224766104;22,95348195;33,87764363;30,17337767;10,36359928;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
2011;16,16366434;42,90597912;33,68670281;9,53630145;8,279188857;5,237744835;8,639666985;20,8862376;19,63102845;44,15703267;3,514743475;22,31281674;29,55504109;31,04142821;7,566102187;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
2012;18,23846372;42,20631346;26,01715248;10,84137327;2,758415981;2,960332639;8,218930331;17,44359618;20,37303587;31,96251503;5,700346411;21,42313194;33,15761357;31,74782477;8,64109145;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
2013;12,47820671;36,94552263;33,50068602;10,82989685;3,504970665;5,244047549;8,321992171;19,0113701;22,74351829;66,12846801;4,096879858;20,79563937;30,1539786;33,55221125;12,76750987;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
2014;15,85786186;40,62578422;30,2667072;12,61654821;9,333925703;5,767765606;6,348535942;19,12015126;34,01806633;55,88262424;4,531825508;23,62137939;34,26194395;33,02969931;12,36837858;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
2015;11,13073957;37,09377776;33,39211821;8,190795598;2,906132231;3,305576264;3,320441175;13,91247623;22,90176921;62,63449369;4,659640296;20,78222202;33,91244974;26,63058199;11,67114009;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
2016;10,76890776;38,66987772;33,3116381;9,217134967;3,751425628;6,215726109;7,532203976;19,13442479;21,92387524;56,07919099;7,330501619;26,42081699;29,25010598;32,18081694;8,896817075;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
2017;14,63045467;36,91911401;26,87819869;10,6627212;9,813583104;2,899121559;6,100744272;6,841850618;39,65396612;43,4006405;6,457413489;23,51316531;30,44701843;29,94556964;10,98158028;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
2018;13,19128487;39,24295992;31,53045299;12,16668841;8,34728581;4,199189528;7,194093484;11,33381992;25,73026638;69,25452443;6,38551093;24,03508319;33,7084882;32,37489434;12,10540086;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
2019;14,56287718;38,93740212;34,12072463;12,00638788;9,083040687;5,753087523;2,547280035;15,46492761;26,47803513;23,47452823;5,898599014;19,90103011;33,56543043;27,67691436;11,52878586;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
2020;15,95728975;39,43988916;28,4345949;7,89946435;5,218041289;4,22543306;5,96578239;13,65973947;35,39987256;42,73807902;6,518972239;22,21408333;34,42898612;27,89955171;9,981566958;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
2021;16,89048929;32,10554965;25,73481361;10,5443982;3,395321528;4,400392127;3,44763592;19,00254122;22,74626577;30,35827751;3,565425268;22,03176179;28,92853625;31,86781147;13,73307256;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
2022;14,45804643;35,84796851;34,18530414;12,00918487;3,391500567;3,785414797;3,202432365;14,03032568;18,16982268;57,98021074;6,405591853;23,50274853;31,30335259;33,76146731;12,29971528;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
2023;13,92519215;45,36547391;34,75786052;9,310135131;3,866301671;4,302902873;7,617352294;6,581676769;31,7338473;28,19241566;4,905938431;26,68647346;32,4321318;28,01428185;8,052905756;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
2024;12,24359577;31,20001719;32,7576713;8,384548412;10,37382384;6,556472545;2,203566436;19,31010724;27,38581198;35,3941669;6,113719295;20,50813973;32,86708581;30,52030687;7,376115264;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
2025;12,19605409;30,61593518;27,04663632;10,64673111;8,738782423;3,325389843;6,409360724;6,22238986;38,46987958;22,38855874;3,007544204;23,34788821;32,58803808;30,72472323;7,806319561;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
2026;11,43206366;44,84422809;29,39117279;13,24923917;6,808197563;5,270566766;3,937839223;19,55436567;30,15034587;63,59576574;4,525307925;21,04377774;32,15053551;32,64748801;10,82477689;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
2027;15,4461675;35,34399694;26,29528272;7,957318488;3,993586;5,087255154;3,863758369;9,163852001;26,39435388;53,27058896;5,820785887;20,59198253;31,25368737;28,10339617;10,68194699;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
2028;11,65945422;40,427829;31,29754518;8,780556632;7,523368542;3,552606201;8,711377884;10,28514889;29,53595608;32,03821588;4,693947185;26,56376725;33,71912204;28,83906167;12,77672487;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
2029;12,69089286;33,73233475;33,76203146;11,6870589;6,238525356;2,79601318;5,34721801;7,71682773;40,30051126;33,53756783;7,159696524;24,96359097;29,59588988;31,90658971;13,6602053;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
2030;13,87550065;40,76136276;30,33724535;9,939518092;2,578217392;4,953393097;8,113193718;11,74030583;21,41916488;43,45817999;6,358960655;23,80546786;29,78460234;29,45519132;9,048564453;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
2031;18,339871;34,95278146;30,49171634;8,348137814;3,029548384;2,654754175;2,477314467;18,75932541;28,11372802;66,87661461;4,431244646;19,94974986;31,2087952;27,88716867;11,97297138;26,7;27,43;26,03;57,88;62,51;53,1;0;0;0;0;3.07.2022
